student_id,name,age,grade,school,district,region,attendance_rate,avg_marks,prev_year_marks,marks_trend,distance_km,family_income,parents_education,family_size,health_absences,monsoon_absences,has_sibling_dropout,child_labor,early_marriage_pressure,has_transport,has_scholarship,mid_day_meal,created_at
STU0504,Saraswati Reddy,16,9,Govt Model School - Thanjavur,Villupuram,Semi-Urban,74.82,45.15,43.43,Stable,6.0,Below 5000,Secondary,8,4,2,True,True,False,True,False,False,2025-07-27T15:22:13.031617
STU0505,Neha Verma,11,6,Municipal Girls School - Madurai,Villupuram,Rural,90.56,86.14,84.93,Stable,10.0,Above 20000,Secondary,7,0,6,False,False,False,False,False,True,2025-05-05T15:22:13.031626
STU0506,Gauri Shah,16,10,Corporation School - Vellore,Thanjavur,Semi-Urban,87.29,82.51,78.2,Stable,6.0,Below 5000,Graduate,5,4,1,False,False,False,False,False,False,2025-10-14T15:22:13.031634
STU0507,Vaishnavi Ghosh,15,9,Govt Model School - Thanjavur,Villupuram,Semi-Urban,65.74,45.84,52.94,Declining,3.0,Below 5000,Secondary,7,15,0,True,False,False,True,True,False,2025-04-08T15:22:13.031644
STU0508,Aaradhya Dutta,18,12,Govt Girls High School - Tiruchirappalli,Vellore,Urban,72.47,33.27,34.68,Stable,4.0,Above 20000,Higher Secondary,5,6,2,False,False,False,False,False,True,2025-02-01T15:22:13.031653
STU0509,Priya Shah,16,11,Govt Girls School - Chennai (North),Madurai,Rural,83.55,65.77,69.94,Stable,12.0,10000-20000,Illiterate,5,8,6,False,False,False,True,False,False,2025-10-19T15:22:13.031661
STU0510,Aditi Dutta,13,8,Govt Girls School - Chennai (North),Villupuram,Rural,97.9,89.6,93.19,Stable,20.0,Below 5000,Primary,5,1,8,False,False,False,True,True,False,2025-08-03T15:22:13.031670
STU0511,Riya Khan,11,6,Govt Girls High School - Tiruchirappalli,Thanjavur,Urban,65.87,47.85,47.04,Stable,4.0,Below 5000,Primary,5,7,0,True,False,False,True,True,False,2025-12-24T15:22:13.031679
STU0512,Durga Nair,17,12,Govt Girls High School - Tiruchirappalli,Villupuram,Semi-Urban,62.41,32.17,31.39,Stable,3.0,Above 20000,Graduate,5,11,1,False,False,False,False,False,False,2025-06-30T15:22:13.031688
STU0513,Gauri Rao,14,7,Govt Girls School - Chennai (North),Villupuram,Semi-Urban,87.38,76.09,82.88,Declining,12.0,10000-20000,Higher Secondary,6,4,0,False,False,False,False,False,True,2025-03-15T15:22:13.031696
STU0514,Saraswati Verma,13,6,Municipal Girls School - Madurai,Vellore,Rural,62.7,41.25,38.24,Stable,5.0,Above 20000,Graduate,7,15,9,False,True,True,False,False,True,2025-03-22T15:22:13.031705
STU0515,Madhuri Mehta,11,6,Govt Girls High School - Tiruchirappalli,Thanjavur,Rural,68.14,30.17,25.0,Improving,12.0,5000-10000,Higher Secondary,6,15,2,True,True,True,True,False,True,2025-02-17T15:22:13.031714
STU0516,Kali Agarwal,13,8,Corporation School - Vellore,Villupuram,Urban,60.33,37.35,41.3,Stable,3.0,Above 20000,Higher Secondary,3,0,2,False,False,False,False,True,True,2025-05-26T15:22:13.031723
STU0517,Gauri Ali,18,12,Corporation School - Vellore,Tiruchirappalli,Urban,72.35,43.56,47.62,Stable,2.0,Above 20000,Graduate,8,4,0,True,True,False,True,False,True,2025-05-20T15:22:13.031733
STU0518,Priya Gupta,14,9,Panchayat Union School - Salem,Chennai,Rural,69.04,46.02,42.77,Stable,15.0,10000-20000,Higher Secondary,3,1,2,False,True,True,True,True,False,2025-02-10T15:22:13.031742
STU0519,Tanvi Pillai,17,11,Panchayat Union School - Salem,Tiruchirappalli,Rural,71.95,35.6,30.67,Stable,7.0,10000-20000,Secondary,7,1,5,False,True,False,False,True,True,2025-06-19T15:22:13.031752
STU0520,Myra Patel,16,11,Govt Girls School - Chennai (North),Vellore,Semi-Urban,79.89,55.29,49.0,Improving,3.0,5000-10000,Graduate,5,14,2,True,False,False,True,True,True,2025-02-25T15:22:13.031760
STU0521,Kali Chatterjee,12,7,Govt Model School - Thanjavur,Thanjavur,Rural,66.27,36.19,35.86,Stable,5.0,Below 5000,Secondary,6,7,8,False,True,True,False,True,False,2025-12-09T15:22:13.031769
STU0522,Kavya Chatterjee,11,6,Panchayat Union School - Salem,Salem,Urban,84.06,50.02,42.78,Improving,4.0,5000-10000,Secondary,8,3,1,False,False,False,True,True,False,2025-07-12T15:22:13.031779
STU0523,Aaradhya Kumar,17,12,Govt Girls High School - Tiruchirappalli,Chennai,Semi-Urban,89.31,83.72,93.17,Declining,15.0,Above 20000,Illiterate,5,3,2,False,False,False,True,False,False,2025-07-05T15:22:13.031788
STU0524,Vaishnavi Das,16,9,Panchayat Union School - Salem,Chennai,Urban,75.5,59.31,49.89,Improving,0.5,Below 5000,Higher Secondary,4,0,2,False,False,False,False,True,False,2025-07-04T15:22:13.031796
STU0525,Neha Roy,16,11,Panchayat Union School - Salem,Salem,Rural,75.08,65.27,55.78,Improving,7.0,10000-20000,Illiterate,3,1,1,False,False,False,True,True,False,2025-10-11T15:22:13.031803
STU0526,Lakshmi Agarwal,16,10,Govt Girls High School - Tiruchirappalli,Madurai,Rural,94.55,93.18,100.0,Declining,7.0,Below 5000,Illiterate,5,1,3,False,False,False,True,True,False,2025-11-19T15:22:13.031811
STU0527,Shreya Ghosh,12,7,Govt Girls School - Chennai (North),Thanjavur,Semi-Urban,76.42,58.54,57.52,Stable,0.5,10000-20000,Higher Secondary,3,5,1,False,False,False,True,False,False,2025-07-23T15:22:13.031822
STU0528,Radhika Joshi,16,11,Govt Girls School - Chennai (North),Coimbatore,Urban,62.85,48.15,42.2,Improving,2.0,10000-20000,Graduate,7,14,3,False,True,False,False,False,True,2025-07-13T15:22:13.031831
STU0529,Aishwarya Bose,17,12,Govt Model School - Thanjavur,Coimbatore,Semi-Urban,89.31,82.78,80.07,Stable,2.0,Below 5000,Illiterate,6,2,3,False,False,False,False,True,True,2025-11-24T15:22:13.031839
STU0530,Divya Banerjee,16,10,Govt Girls High School - Tiruchirappalli,Vellore,Semi-Urban,82.35,51.93,47.13,Stable,3.0,10000-20000,Secondary,5,3,0,False,False,False,True,True,True,2025-04-11T15:22:13.031847
STU0531,Radha Shah,19,12,Government Higher Secondary School - Coimbatore,Vellore,Urban,87.47,72.4,64.52,Improving,0.5,Below 5000,Higher Secondary,8,0,3,False,False,False,True,True,False,2025-10-01T15:22:13.031855
STU0532,Gauri Khan,16,11,Government Higher Secondary School - Coimbatore,Tiruchirappalli,Rural,62.77,43.36,52.69,Declining,12.0,10000-20000,Secondary,8,1,10,False,True,False,False,True,True,2025-11-06T15:22:13.031865
STU0533,Nandini Mehta,15,9,Govt Model School - Thanjavur,Vellore,Semi-Urban,75.24,65.66,64.17,Stable,1.0,Above 20000,Primary,8,0,2,False,False,False,False,False,True,2025-05-27T15:22:13.031873
STU0534,Myra Ahmed,16,9,Zilla Parishad School - Villupuram,Villupuram,Semi-Urban,88.05,73.17,69.37,Stable,0.5,10000-20000,Illiterate,8,3,1,False,False,False,False,True,True,2025-08-15T15:22:13.031881
STU0535,Aishwarya Menon,17,11,Govt Model School - Thanjavur,Vellore,Rural,89.88,89.15,83.74,Improving,10.0,Above 20000,Higher Secondary,8,4,9,False,False,False,True,False,False,2025-06-25T15:22:13.031889
STU0536,Divya Ali,16,11,Govt Girls School - Chennai (North),Vellore,Urban,97.74,73.72,79.57,Declining,1.0,Above 20000,Illiterate,6,1,0,False,False,False,True,True,False,2025-11-01T15:22:13.031897
STU0537,Jyoti Chatterjee,15,8,Govt Girls High School - Tiruchirappalli,Salem,Urban,73.6,48.46,55.92,Declining,0.5,10000-20000,Primary,4,2,0,True,True,True,False,False,True,2025-07-16T15:22:13.031907
STU0538,Meera Verma,17,11,Govt Model School - Thanjavur,Thanjavur,Semi-Urban,80.38,52.61,54.65,Stable,8.0,10000-20000,Higher Secondary,3,2,1,False,False,False,True,True,False,2025-08-11T15:22:13.031915
STU0539,Aditi Gupta,16,11,Panchayat Union School - Salem,Vellore,Rural,64.18,39.96,30.84,Improving,12.0,5000-10000,Higher Secondary,3,9,9,True,False,True,True,False,True,2025-03-06T15:22:13.031924
STU0540,Saraswati Reddy,17,11,Govt Model School - Thanjavur,Villupuram,Rural,92.71,90.19,97.95,Declining,7.0,5000-10000,Primary,4,1,4,False,False,False,True,False,True,2025-11-15T15:22:13.031932
STU0541,Radha Nair,17,12,Govt Girls School - Chennai (North),Villupuram,Semi-Urban,72.58,34.69,28.71,Improving,4.0,10000-20000,Graduate,3,8,0,False,False,False,False,True,False,2025-03-09T15:22:13.031941
STU0542,Kavya Ali,17,10,Government Higher Secondary School - Coimbatore,Chennai,Rural,83.0,62.3,66.72,Stable,5.0,10000-20000,Graduate,3,1,10,False,False,False,False,True,True,2025-12-12T15:22:13.031950
STU0543,Diya Joshi,17,10,Govt Girls School - Chennai (North),Villupuram,Rural,71.08,46.82,47.82,Stable,20.0,Above 20000,Secondary,5,0,8,True,False,False,False,True,False,2025-01-27T15:22:13.031960
STU0544,Aaradhya Rao,14,9,Corporation School - Vellore,Villupuram,Semi-Urban,64.75,38.88,32.68,Improving,5.0,10000-20000,Primary,5,13,1,False,False,False,False,True,True,2025-03-14T15:22:13.031969
STU0545,Sanjana Khan,17,12,Corporation School - Vellore,Tiruchirappalli,Rural,89.88,93.08,87.64,Improving,12.0,5000-10000,Higher Secondary,5,2,6,False,False,False,True,True,True,2025-03-17T15:22:13.031977
STU0546,Parvati Desai,16,11,Government Higher Secondary School - Coimbatore,Vellore,Urban,81.62,53.46,47.76,Improving,0.5,10000-20000,Graduate,5,2,2,False,False,False,False,True,True,2025-07-22T15:22:13.031985
STU0547,Gauri Reddy,13,6,Zilla Parishad School - Villupuram,Madurai,Rural,85.98,82.08,91.48,Declining,20.0,5000-10000,Higher Secondary,8,0,7,False,False,False,False,False,True,2025-09-02T15:22:13.031994
STU0548,Jyoti Mehta,12,7,Corporation School - Vellore,Coimbatore,Semi-Urban,80.72,61.22,61.33,Stable,10.0,5000-10000,Primary,5,11,0,True,False,False,False,True,True,2025-10-21T15:22:13.032003
STU0549,Vaishnavi Nair,13,6,Municipal Girls School - Madurai,Vellore,Rural,89.14,76.26,82.69,Declining,10.0,5000-10000,Illiterate,7,2,9,False,False,False,False,False,False,2025-10-07T15:22:13.032012
STU0550,Aishwarya Jain,15,10,Panchayat Union School - Salem,Vellore,Rural,97.89,73.03,78.06,Declining,12.0,5000-10000,Graduate,7,4,2,False,False,False,True,True,True,2025-11-13T15:22:13.032020
STU0551,Ishita Nair,15,9,Govt Girls High School - Tiruchirappalli,Coimbatore,Rural,73.96,47.13,54.25,Declining,10.0,Below 5000,Secondary,8,6,10,False,False,True,True,True,True,2025-12-18T15:22:13.032029
STU0552,Radhika Reddy,13,7,Corporation School - Vellore,Madurai,Urban,75.44,63.05,71.51,Declining,1.0,Above 20000,Primary,4,3,0,False,False,False,True,False,True,2025-05-29T15:22:13.032038
STU0553,Ananya Banerjee,14,8,Government Higher Secondary School - Coimbatore,Coimbatore,Urban,73.22,45.25,39.43,Improving,1.0,5000-10000,Higher Secondary,5,7,3,False,True,False,True,False,False,2025-02-02T15:22:13.032047
STU0554,Nandini Mukherjee,15,10,Government Higher Secondary School - Coimbatore,Chennai,Rural,79.21,62.24,61.38,Stable,15.0,Above 20000,Secondary,5,3,4,False,False,False,False,True,True,2025-04-14T15:22:13.032055
STU0555,Tanvi Banerjee,15,8,Govt Girls High School - Tiruchirappalli,Coimbatore,Rural,95.88,76.26,66.9,Improving,15.0,5000-10000,Higher Secondary,8,1,8,False,False,False,True,True,False,2025-08-29T15:22:13.032063
STU0556,Vaishnavi Ali,15,9,Corporation School - Vellore,Salem,Rural,62.88,43.06,46.54,Stable,5.0,Above 20000,Higher Secondary,4,5,3,False,False,True,True,True,False,2025-11-01T15:22:13.032072
STU0557,Anjali Banerjee,16,11,Govt Girls High School - Tiruchirappalli,Tiruchirappalli,Urban,69.52,37.96,32.1,Improving,4.0,5000-10000,Higher Secondary,7,0,1,False,False,True,False,True,True,2025-10-08T15:22:13.032081
STU0558,Sakshi Kumar,11,6,Government Higher Secondary School - Coimbatore,Thanjavur,Rural,89.24,75.78,85.58,Declining,7.0,Below 5000,Primary,3,4,6,False,False,False,False,False,True,2025-11-15T15:22:13.032090
STU0559,Durga Rao,16,10,Govt Girls School - Chennai (North),Chennai,Rural,89.35,80.94,82.8,Stable,12.0,Above 20000,Graduate,7,0,9,False,False,False,True,False,False,2025-12-08T15:22:13.032098
STU0560,Aaradhya Khan,17,11,Government Higher Secondary School - Coimbatore,Vellore,Semi-Urban,68.61,42.84,33.31,Improving,15.0,10000-20000,Illiterate,6,7,3,True,False,False,False,True,True,2025-06-03T15:22:13.032107
STU0561,Aditi Verma,12,6,Govt Girls High School - Tiruchirappalli,Coimbatore,Urban,82.73,57.96,60.98,Stable,4.0,5000-10000,Primary,5,10,2,False,False,False,False,False,False,2025-05-28T15:22:13.032117
STU0562,Uma Shah,16,11,Govt Model School - Thanjavur,Madurai,Rural,80.88,59.51,52.45,Improving,7.0,Above 20000,Illiterate,6,5,9,True,False,False,False,False,True,2025-07-02T15:22:13.032125
STU0563,Gauri Nair,12,6,Govt Girls School - Chennai (North),Madurai,Urban,84.58,63.14,72.61,Declining,1.0,5000-10000,Primary,5,7,1,False,False,False,True,False,True,2025-09-01T15:22:13.032135
STU0564,Vaishnavi Sen,18,12,Govt Girls High School - Tiruchirappalli,Vellore,Semi-Urban,63.03,47.93,47.45,Stable,8.0,5000-10000,Illiterate,4,10,3,False,True,True,True,False,False,2025-12-26T15:22:13.032144
STU0565,Pooja Ahmed,15,10,Panchayat Union School - Salem,Coimbatore,Urban,92.64,77.3,73.04,Stable,2.0,5000-10000,Higher Secondary,6,2,1,False,False,False,False,False,False,2025-10-13T15:22:13.032152
STU0566,Ananya Sen,16,11,Municipal Girls School - Madurai,Villupuram,Rural,78.03,61.69,62.14,Stable,7.0,Below 5000,Graduate,8,4,5,False,False,False,True,True,True,2025-03-21T15:22:13.032160
STU0567,Nandini Reddy,17,12,Govt Girls High School - Tiruchirappalli,Coimbatore,Rural,60.43,39.68,43.92,Stable,7.0,5000-10000,Secondary,7,9,0,True,False,False,False,True,False,2025-11-08T15:22:13.032169
STU0568,Neha Bose,16,11,Govt Model School - Thanjavur,Madurai,Semi-Urban,68.58,41.33,33.14,Improving,7.0,Below 5000,Primary,3,1,3,False,True,True,False,True,True,2025-03-23T15:22:13.032179
STU0569,Deepika Sen,13,6,Govt Girls High School - Tiruchirappalli,Tiruchirappalli,Rural,83.43,55.56,63.3,Declining,5.0,Below 5000,Higher Secondary,4,1,4,True,False,False,False,False,False,2025-02-09T15:22:13.032188
STU0570,Anjali Iyer,11,6,Govt Girls High School - Tiruchirappalli,Vellore,Semi-Urban,65.12,46.89,48.34,Stable,2.0,Below 5000,Graduate,3,3,3,False,True,True,False,False,False,2025-03-16T15:22:13.032197
STU0571,Nandini Ali,14,9,Government Higher Secondary School - Coimbatore,Salem,Rural,73.12,44.01,36.13,Improving,5.0,5000-10000,Primary,6,4,7,False,False,False,False,False,True,2025-10-22T15:22:13.032206
STU0572,Anjali Jain,13,8,Corporation School - Vellore,Salem,Semi-Urban,86.23,91.08,84.8,Improving,3.0,5000-10000,Primary,5,3,3,False,False,False,False,True,False,2025-06-21T15:22:13.032214
STU0573,Anjali Verma,17,11,Zilla Parishad School - Villupuram,Tiruchirappalli,Urban,65.48,43.56,48.59,Declining,3.0,5000-10000,Primary,4,12,0,False,True,True,True,True,True,2025-04-25T15:22:13.032223
STU0574,Saraswati Banerjee,19,12,Zilla Parishad School - Villupuram,Chennai,Rural,72.98,43.71,45.38,Stable,5.0,Above 20000,Graduate,8,8,10,True,True,False,False,False,True,2025-03-12T15:22:13.032234
STU0575,Gauri Desai,15,8,Panchayat Union School - Salem,Chennai,Semi-Urban,72.88,30.07,29.99,Stable,6.0,10000-20000,Illiterate,3,4,3,False,True,True,False,True,False,2025-01-27T15:22:13.032243
STU0576,Jyoti Ali,13,7,Corporation School - Vellore,Madurai,Rural,70.37,30.46,32.67,Stable,7.0,Above 20000,Graduate,4,0,1,True,True,False,False,True,False,2025-10-30T15:22:13.032252
STU0577,Sanjana Rao,15,10,Government Higher Secondary School - Coimbatore,Villupuram,Rural,85.23,82.38,89.91,Declining,7.0,5000-10000,Higher Secondary,8,5,4,False,False,False,True,True,True,2025-01-30T15:22:13.032260
STU0578,Uma Nair,13,8,Corporation School - Vellore,Vellore,Semi-Urban,80.77,68.0,72.3,Stable,10.0,Below 5000,Primary,8,8,2,False,False,False,True,True,False,2025-02-24T15:22:13.032267
STU0579,Parvati Patel,18,12,Panchayat Union School - Salem,Tiruchirappalli,Urban,70.81,40.63,46.94,Declining,2.0,5000-10000,Primary,3,6,1,False,True,False,True,False,False,2025-03-10T15:22:13.032277
STU0580,Myra Chatterjee,18,11,Panchayat Union School - Salem,Tiruchirappalli,Rural,87.19,70.78,76.26,Declining,12.0,5000-10000,Graduate,5,4,0,False,False,False,True,True,True,2025-06-08T15:22:13.032285
STU0581,Durga Mehta,15,10,Government Higher Secondary School - Coimbatore,Coimbatore,Rural,98.32,93.58,100.0,Declining,15.0,Above 20000,Graduate,6,4,0,False,False,False,True,False,False,2025-12-12T15:22:13.032297
STU0582,Simran Chatterjee,13,6,Government Higher Secondary School - Coimbatore,Tiruchirappalli,Urban,93.2,94.49,89.1,Improving,4.0,5000-10000,Primary,3,0,2,False,False,False,True,True,True,2025-12-17T15:22:13.032306
STU0583,Kiara Rao,17,10,Corporation School - Vellore,Coimbatore,Semi-Urban,63.1,42.58,48.07,Declining,10.0,10000-20000,Primary,7,1,3,True,False,False,False,False,True,2025-03-07T15:22:13.032315
STU0584,Shreya Ahmed,16,11,Govt Model School - Thanjavur,Salem,Semi-Urban,89.49,75.89,73.6,Stable,10.0,Below 5000,Illiterate,3,3,3,False,False,False,True,False,True,2025-01-20T15:22:13.032325
STU0585,Sakshi Desai,16,11,Municipal Girls School - Madurai,Madurai,Urban,86.2,71.88,75.69,Stable,1.0,5000-10000,Graduate,6,2,2,False,False,False,False,False,False,2026-01-06T15:22:13.032334
STU0586,Ananya Joshi,13,8,Municipal Girls School - Madurai,Tiruchirappalli,Rural,87.19,91.6,82.42,Improving,20.0,Below 5000,Higher Secondary,4,5,6,False,False,False,False,False,True,2025-02-26T15:22:13.032342
STU0587,Parvati Khan,11,6,Govt Model School - Thanjavur,Tiruchirappalli,Rural,82.37,65.85,62.95,Stable,12.0,10000-20000,Secondary,5,0,8,False,False,False,True,False,False,2025-01-22T15:22:13.032350
STU0588,Simran Mehta,18,11,Corporation School - Vellore,Coimbatore,Urban,65.52,45.97,44.16,Stable,0.5,5000-10000,Graduate,5,4,0,True,True,True,False,True,True,2025-05-04T15:22:13.032359
STU0589,Durga Agarwal,12,7,Govt Girls High School - Tiruchirappalli,Madurai,Urban,78.64,69.18,75.07,Declining,3.0,10000-20000,Illiterate,8,11,3,False,False,False,False,True,False,2025-10-13T15:22:13.032368
STU0590,Simran Menon,15,8,Municipal Girls School - Madurai,Thanjavur,Urban,62.31,39.75,41.41,Stable,3.0,10000-20000,Illiterate,7,11,2,False,False,False,True,True,True,2025-12-29T15:22:13.032377
STU0591,Madhuri Nair,11,6,Municipal Girls School - Madurai,Madurai,Semi-Urban,67.56,45.7,53.57,Declining,7.0,Above 20000,Primary,4,6,3,True,False,False,False,False,True,2025-08-25T15:22:13.032387
STU0592,Ishita Patel,12,7,Corporation School - Vellore,Madurai,Semi-Urban,98.79,74.85,65.28,Improving,15.0,5000-10000,Illiterate,7,3,2,False,False,False,False,False,True,2025-12-13T15:22:13.032396
STU0593,Sneha Shah,16,10,Government Higher Secondary School - Coimbatore,Vellore,Rural,96.93,85.64,79.55,Improving,20.0,Below 5000,Secondary,7,1,7,False,False,False,True,True,True,2025-04-01T15:22:13.032404
STU0594,Aditi Verma,12,6,Zilla Parishad School - Villupuram,Salem,Rural,82.61,53.32,48.05,Improving,15.0,Above 20000,Illiterate,7,1,9,False,False,False,False,True,False,2025-01-21T15:22:13.032414
STU0595,Divya Khan,18,12,Corporation School - Vellore,Coimbatore,Urban,84.66,52.16,47.75,Stable,3.0,Below 5000,Graduate,4,0,2,False,False,False,True,False,False,2025-09-12T15:22:13.032423
STU0596,Nandini Mukherjee,15,8,Panchayat Union School - Salem,Chennai,Urban,72.88,30.97,32.94,Stable,3.0,Above 20000,Primary,6,13,0,False,True,True,True,True,False,2026-01-02T15:22:13.032432
STU0597,Meera Gupta,17,12,Govt Model School - Thanjavur,Vellore,Rural,97.05,87.62,92.22,Stable,10.0,Below 5000,Illiterate,7,1,0,False,False,False,True,True,False,2025-04-11T15:22:13.032440
STU0598,Kritika Sen,16,9,Corporation School - Vellore,Villupuram,Urban,95.62,91.79,95.47,Stable,4.0,5000-10000,Primary,7,5,0,False,False,False,True,True,True,2025-04-25T15:22:13.032448
STU0599,Saraswati Menon,12,7,Panchayat Union School - Salem,Chennai,Rural,83.52,69.56,60.25,Improving,12.0,10000-20000,Primary,3,14,4,False,False,False,True,True,True,2025-06-29T15:22:13.032456
STU0600,Sanjana Pillai,13,7,Government Higher Secondary School - Coimbatore,Salem,Semi-Urban,64.08,34.66,40.4,Declining,15.0,10000-20000,Secondary,7,2,1,False,True,True,False,True,False,2025-10-10T15:22:13.032465
